imsi,imei,plan,status,bytes_used,period_reset_ts,home_plmn,flags
310260100002465,350000004554404,dev-basic,ACTIVE,9165033956,1789516800,310-260,roaming|tethering|volte
310260100002466,350000009128832,dev-basic,ACTIVE,764943924,1790208000,310-260,roaming|tethering|volte
262010100000235,353333336345275,iot-low-power,ACTIVE,60091580,1787961600,262-01,volte
310410100000819,351111118279686,dev-pro,ACTIVE,144668956483,1789776000,310-410,roaming|tethering
310260100002467,350000009498961,dev-pro,ACTIVE,74481931258,1789516800,310-260,roaming|volte
310260100002468,350000004808347,dev-basic,SUSPENDED,17808340460,1789171200,310-260,roaming|tethering|volte
310260100002469,350000007091081,dev-pro,ACTIVE,26976603221,1788307200,310-260,roaming|tethering|volte
310260100002470,350000002068662,mvno-prepaid,ACTIVE,599904666,1788998400,310-260,roaming|tethering|volte
310260100002471,350000005228552,dev-basic,ACTIVE,6944601917,1788825600,310-260,roaming|volte
234150100000326,352222229698232,dev-pro,ACTIVE,187343972914,1788134400,234-15,roaming|tethering|volte
310260100002472,350000004059552,iot-low-power,ACTIVE,161476383,1788652800,310-260,
310260100002473,350000001578133,dev-basic,ACTIVE,123891081,1790208000,310-260,roaming
310410100000820,351111119330249,dev-basic,ACTIVE,12534985227,1789430400,310-410,roaming
310260100002474,350000004174161,dev-basic,ACTIVE,2247548230,1790121600,310-260,roaming|volte
310410100000821,351111115317224,dev-pro,ACTIVE,3093672313,1790208000,310-410,
208010100000240,354444440359406,iot-low-power,ACTIVE,138413574,1788220800,208-01,roaming|tethering|volte
310410100000822,351111112252317,iot-low-power,ACTIVE,22687462,1789344000,310-410,roaming|volte
310410100000823,351111113990360,dev-basic,ACTIVE,14227119142,1788912000,310-410,roaming|volte
310410100000824,351111117848663,dev-pro,ACTIVE,7461735312,1789257600,310-410,tethering|volte
310410100000825,351111111696175,mvno-prepaid,ACTIVE,2957042919,1788652800,310-410,roaming|tethering|volte
234150100000327,352222222022463,dev-basic,ACTIVE,6956950556,1789430400,234-15,volte
310260100002475,350000000107942,iot-low-power,ACTIVE,183205662,1789603200,310-260,roaming|volte
310410100000826,351111118473818,dev-basic,ACTIVE,25547826429,1788652800,310-410,roaming
310260100002476,350000006051474,iot-low-power,ACTIVE,212264444,1789084800,310-260,roaming|volte
310260100002477,350000005803073,dev-basic,SUSPENDED,17794259565,1788048000,310-260,roaming|volte
262010100000236,353333331109353,dev-basic,ACTIVE,643538461,1789084800,262-01,roaming
262010100000237,353333334857701,dev-pro,ACTIVE,56475224068,1789689600,262-01,roaming|tethering
310410100000827,351111118262161,dev-pro,ACTIVE,151585135341,1789430400,310-410,roaming|tethering|volte
310260100002478,350000001784418,iot-low-power,ACTIVE,279474796,1789776000,310-260,roaming|tethering
262010100000238,353333336980873,dev-pro,ACTIVE,6267732127,1787875200,262-01,roaming|volte
310260100002479,350000009031077,iot-low-power,ACTIVE,39348367,1790121600,310-260,roaming|tethering
310260100002480,350000004082539,mvno-prepaid,ACTIVE,1144114860,1789689600,310-260,roaming|tethering|volte
310260100002481,350000004947574,dev-basic,ACTIVE,12279983596,1788048000,310-260,roaming|volte
310260100002482,350000008342335,dev-basic,ACTIVE,12945852326,1788912000,310-260,roaming|tethering
310260100002483,350000006640318,dev-pro,ACTIVE,155860781980,1789948800,310-260,tethering|volte
310260100002484,350000009197225,dev-basic,ACTIVE,12457937396,1788393600,310-260,roaming|tethering|volte
310260100002485,350000008197812,iot-low-power,ACTIVE,69784997,1788912000,310-260,roaming|tethering|volte
310260100002486,350000000351862,dev-basic,ACTIVE,12682669037,1789084800,310-260,roaming|volte
310260100002487,350000004530685,dev-basic,ACTIVE,717903449,1789257600,310-260,roaming|tethering|volte
208010100000241,354444442933562,mvno-prepaid,ACTIVE,2409950534,1789344000,208-01,roaming|tethering
208010100000242,354444441517416,dev-basic,ACTIVE,5415085141,1790294400,208-01,roaming|volte
310260100002488,350000009285194,dev-pro,ACTIVE,126929312612,1788393600,310-260,roaming|tethering|volte
310260100002489,350000009052487,mvno-prepaid,ACTIVE,108904872,1788566400,310-260,roaming|tethering
310260100002490,350000004835746,mvno-prepaid,ACTIVE,922541112,1790035200,310-260,roaming
310410100000828,351111116599192,iot-low-power,ACTIVE,119628370,1789344000,310-410,volte
310260100002491,350000001566666,dev-pro,ACTIVE,113835852826,1788220800,310-260,roaming|tethering
310260100002492,350000008434637,dev-basic,ACTIVE,7253561195,1790035200,310-260,roaming|volte
310260100002493,350000004758518,iot-low-power,ACTIVE,247449622,1790121600,310-260,roaming|tethering|volte
310410100000829,351111116907916,dev-basic,ACTIVE,816552993,1789776000,310-410,volte
310410100000830,351111110393469,dev-basic,ACTIVE,15238840044,1789862400,310-410,roaming|volte
310260100002494,350000000166674,dev-basic,ACTIVE,26425399150,1788998400,310-260,roaming|volte
234150100000328,352222220541522,dev-pro,ACTIVE,55011260343,1789862400,234-15,roaming|tethering|volte
310260100002495,350000000434403,dev-pro,ACTIVE,49492833019,1789689600,310-260,roaming|tethering|volte
310260100002496,350000007282730,mvno-prepaid,ACTIVE,961541327,1789862400,310-260,roaming|tethering
208010100000243,354444444706206,enterprise-fixed,ACTIVE,71484418662,1788912000,208-01,roaming|tethering|volte
310260100002497,350000007440700,dev-pro,ACTIVE,120350961319,1789948800,310-260,roaming|tethering|volte
310260100002498,350000005581869,mvno-prepaid,ACTIVE,3560604291,1789257600,310-260,roaming|volte
310260100002499,350000002934400,dev-basic,ACTIVE,14339454159,1788652800,310-260,roaming|tethering
262010100000239,353333336695307,dev-basic,ACTIVE,15570726325,1788652800,262-01,roaming|tethering|volte
310410100000831,351111116856196,iot-low-power,ACTIVE,243802906,1788480000,310-410,roaming|tethering|volte
310260100002500,350000005794702,dev-basic,ACTIVE,7534689550,1788825600,310-260,roaming|volte
310260100002501,350000001442603,dev-basic,ACTIVE,16516875470,1788566400,310-260,roaming|volte
310260100002502,350000009505641,dev-pro,ACTIVE,81174468689,1789948800,310-260,roaming|volte
310410100000832,351111113324891,dev-pro,ACTIVE,79743894979,1790208000,310-410,roaming|tethering
262010100000240,353333333242657,dev-basic,ACTIVE,15540970727,1788998400,262-01,
262010100000241,353333335049829,iot-low-power,ACTIVE,120470733,1788825600,262-01,roaming
310410100000833,351111117666156,mvno-prepaid,ACTIVE,7382923087,1790294400,310-410,tethering|volte
310260100002503,350000006985978,iot-low-power,ACTIVE,78511561,1789948800,310-260,roaming|volte
310260100002504,350000008790087,dev-pro,ACTIVE,81137270817,1788912000,310-260,roaming|tethering
310410100000834,351111112749551,dev-basic,ACTIVE,615100930,1788912000,310-410,roaming|volte
310260100002505,350000000230421,dev-basic,ACTIVE,7743412830,1788048000,310-260,roaming|tethering
262010100000242,353333332700143,dev-pro,ACTIVE,66982079718,1788048000,262-01,roaming|tethering
262010100000243,353333333230272,iot-low-power,ACTIVE,98652023,1788048000,262-01,roaming|volte
310260100002506,350000003525736,dev-basic,ACTIVE,740701862,1789430400,310-260,roaming
310410100000835,351111115994311,dev-basic,ACTIVE,9563762705,1788652800,310-410,roaming|tethering
310260100002507,350000009153293,iot-low-power,ACTIVE,127277588,1789948800,310-260,roaming|tethering|volte
310260100002508,350000007610013,mvno-prepaid,ACTIVE,3900251043,1789430400,310-260,roaming|tethering|volte
310260100002509,350000002613137,iot-low-power,ACTIVE,88789124,1788566400,310-260,roaming
208010100000244,354444440649566,dev-basic,ACTIVE,4293431176,1790380800,208-01,roaming
310260100002510,350000003077316,dev-basic,ACTIVE,15161654441,1788739200,310-260,roaming|volte
310260100002511,350000002751325,iot-low-power,ACTIVE,213125384,1789171200,310-260,roaming
310260100002512,350000003878564,iot-low-power,ACTIVE,121641634,1788652800,310-260,roaming|tethering|volte
310410100000836,351111110715224,dev-basic,ACTIVE,1964523113,1789171200,310-410,roaming|volte
310260100002513,350000005636143,iot-low-power,ACTIVE,431112370,1788480000,310-260,roaming|tethering|volte
310260100002514,350000001528799,dev-pro,ACTIVE,137181011468,1789084800,310-260,volte
310260100002515,350000006265223,mvno-prepaid,SUSPENDED,2468484930,1788739200,310-260,roaming|volte
310260100002516,350000007661529,iot-low-power,ACTIVE,142790113,1789084800,310-260,roaming
310410100000837,351111115394058,dev-basic,ACTIVE,2403853537,1789776000,310-410,roaming|volte
310260100002517,350000006625616,dev-pro,ACTIVE,25393879073,1787875200,310-260,roaming|volte
310260100002518,350000002708838,dev-basic,ACTIVE,8274358431,1789862400,310-260,volte
310260100002519,350000002341069,dev-pro,ACTIVE,177708070559,1789171200,310-260,roaming|volte
310410100000838,351111118317353,mvno-prepaid,ACTIVE,3478490927,1789516800,310-410,roaming|volte
310260100002520,350000003776677,dev-basic,ACTIVE,6620281484,1788998400,310-260,roaming|tethering|volte
310260100002521,350000008778694,iot-low-power,ACTIVE,14876551,1788652800,310-260,roaming|tethering|volte
310260100002522,350000007243187,dev-basic,ACTIVE,18244557366,1789948800,310-260,roaming|tethering|volte
310260100002523,350000002806566,mvno-prepaid,ACTIVE,2242044362,1789084800,310-260,roaming|test
310260100002524,350000001190913,dev-basic,ACTIVE,14497858098,1787961600,310-260,roaming|tethering
310260100002525,350000005888017,dev-basic,ACTIVE,3584495532,1789171200,310-260,roaming|volte
310260100002526,350000001202403,dev-basic,ACTIVE,594989095,1787875200,310-260,roaming|volte
310260100002527,350000007461706,dev-basic,ACTIVE,5635129498,1788480000,310-260,roaming|tethering|volte
234150100000329,352222226911901,mvno-prepaid,ACTIVE,1393526798,1789344000,234-15,roaming|volte
310260100002528,350000009561966,dev-basic,ACTIVE,31874457220,1788739200,310-260,roaming|tethering
310260100002529,350000000343166,dev-pro,ACTIVE,98557196227,1789689600,310-260,roaming|volte
310260100002530,350000008750024,iot-low-power,ACTIVE,16344011,1789344000,310-260,roaming|tethering
310260100002531,350000004373854,dev-pro,ACTIVE,82161874986,1788998400,310-260,tethering|volte
310260100002532,350000009614518,iot-low-power,ACTIVE,499848546,1789862400,310-260,roaming
310260100002533,350000000496162,dev-basic,ACTIVE,8297024783,1789603200,310-260,roaming|tethering|volte
310260100002534,350000001339148,dev-pro,ACTIVE,92110559356,1788393600,310-260,roaming|volte
310410100000839,351111113819213,mvno-prepaid,ACTIVE,2823744016,1788652800,310-410,roaming|volte
310260100002535,350000005684200,dev-pro,ACTIVE,146646233850,1790121600,310-260,roaming|volte
310260100002536,350000007697317,dev-basic,ACTIVE,1835562022,1789171200,310-260,tethering|volte
310260100002537,350000003832538,dev-basic,ACTIVE,2470655143,1788393600,310-260,roaming|volte
310260100002538,350000009004678,mvno-prepaid,ACTIVE,529216234,1788998400,310-260,roaming|tethering|volte
310260100002539,350000001801352,enterprise-fixed,ACTIVE,103332797155,1790208000,310-260,roaming|volte
310410100000840,351111114208853,dev-basic,ACTIVE,15112647431,1789689600,310-410,roaming|tethering|volte
310260100002540,350000001860283,dev-pro,ACTIVE,28775152848,1789862400,310-260,roaming|volte
310410100000841,351111113688238,dev-basic,ACTIVE,3529243605,1789257600,310-410,roaming|tethering|volte
262010100000244,353333334424148,dev-basic,ACTIVE,3612853092,1788825600,262-01,roaming
234150100000330,352222224836175,dev-basic,ACTIVE,4699457102,1789862400,234-15,roaming|tethering|volte
310260100002541,350000006946541,dev-basic,ACTIVE,11131616493,1787961600,310-260,roaming|tethering|volte
310260100002542,350000005578808,enterprise-fixed,ACTIVE,34432311652,1788307200,310-260,roaming
310260100002543,350000000997334,dev-basic,ACTIVE,15876890192,1789603200,310-260,
262010100000245,353333338998238,dev-pro,ACTIVE,197913705616,1788480000,262-01,roaming|volte
310410100000842,351111112612510,mvno-prepaid,ACTIVE,3494167263,1788307200,310-410,roaming|tethering|volte
262010100000246,353333334786017,iot-low-power,ACTIVE,274397427,1789171200,262-01,roaming
310260100002544,350000007671189,dev-pro,ACTIVE,35651166344,1788912000,310-260,tethering|volte
310410100000843,351111114314859,iot-low-power,ACTIVE,429734728,1789776000,310-410,roaming|volte
310260100002545,350000008800514,dev-pro,SUSPENDED,88576573437,1788652800,310-260,roaming|tethering|volte
310410100000844,351111111712592,iot-low-power,ACTIVE,48360745,1789776000,310-410,roaming|tethering|volte
262010100000247,353333339950782,dev-basic,ACTIVE,8069149848,1789516800,262-01,roaming|tethering|volte
310260100002546,350000005757840,dev-pro,ACTIVE,218320828637,1788393600,310-260,roaming
310260100002547,350000009371952,iot-low-power,ACTIVE,14854944,1788220800,310-260,roaming|volte
310260100002548,350000004158842,dev-basic,ACTIVE,3236056403,1787875200,310-260,roaming|tethering|volte
310260100002549,350000002484950,dev-basic,ACTIVE,7850178975,1790380800,310-260,roaming
310260100002550,350000002770895,dev-pro,ACTIVE,18388030494,1789603200,310-260,roaming|tethering
310260100002551,350000008649986,dev-basic,ACTIVE,12622835492,1787875200,310-260,roaming|tethering
310410100000845,351111119038008,dev-basic,ACTIVE,1702440210,1789084800,310-410,roaming|tethering|volte
310260100002552,350000006177030,iot-low-power,ACTIVE,227162492,1788048000,310-260,tethering
310260100002553,350000004847907,mvno-prepaid,ACTIVE,2514694483,1787961600,310-260,roaming|tethering
310410100000846,351111119448462,dev-pro,ACTIVE,53875922723,1789430400,310-410,roaming|volte
310260100002554,350000002576581,iot-low-power,ACTIVE,319704801,1788134400,310-260,roaming|tethering|volte
234150100000331,352222227585647,iot-low-power,ACTIVE,423660827,1788307200,234-15,roaming|volte
208010100000245,354444443558459,dev-basic,SUSPENDED,7339921140,1788912000,208-01,roaming|tethering|volte
310260100002555,350000004559700,dev-basic,ACTIVE,9665079322,1788825600,310-260,roaming|volte
310410100000847,351111119000248,dev-pro,ACTIVE,32973027964,1788739200,310-410,roaming|volte
310260100002556,350000008400471,dev-basic,ACTIVE,7652066151,1787875200,310-260,roaming|tethering|volte
208010100000246,354444445736475,dev-pro,ACTIVE,3117549800,1788048000,208-01,roaming
310260100002557,350000001792916,dev-pro,ACTIVE,25792437075,1790208000,310-260,roaming|volte
310410100000848,351111110362886,dev-basic,ACTIVE,1669234777,1790294400,310-410,tethering
234150100000332,352222221582707,dev-pro,ACTIVE,24580475152,1788480000,234-15,roaming|tethering|volte
262010100000248,353333337500092,dev-basic,ACTIVE,88637464,1787875200,262-01,roaming
262010100000249,353333335966188,dev-basic,ACTIVE,4325101132,1789948800,262-01,roaming|volte
310260100002558,350000005310327,dev-basic,ACTIVE,8317261576,1788220800,310-260,roaming|volte
310410100000849,351111113276091,dev-basic,ACTIVE,3244472241,1789344000,310-410,roaming
310260100002559,350000004328007,iot-low-power,ACTIVE,177555280,1788307200,310-260,roaming|tethering
310260100002560,350000007480946,iot-low-power,ACTIVE,64418122,1789171200,310-260,roaming
310410100000850,351111113721104,dev-pro,ACTIVE,53706139886,1788480000,310-410,roaming
310410100000851,351111113524821,dev-basic,ACTIVE,7782115182,1789689600,310-410,roaming|volte
234150100000333,352222220542108,mvno-prepaid,ACTIVE,7961188289,1789776000,234-15,roaming|volte
310410100000852,351111111409272,mvno-prepaid,ACTIVE,2575967517,1788652800,310-410,roaming
310260100002561,350000006260430,iot-low-power,ACTIVE,4558437,1788998400,310-260,roaming|volte
262010100000250,353333337352353,dev-pro,ACTIVE,152077354521,1787961600,262-01,roaming|tethering|volte
310260100002562,350000001721568,mvno-prepaid,ACTIVE,2199934211,1789430400,310-260,roaming|volte
310260100002563,350000001408562,mvno-prepaid,ACTIVE,182274405,1789603200,310-260,roaming|tethering|volte
310260100002564,350000006726117,mvno-prepaid,ACTIVE,471117645,1788825600,310-260,roaming|volte
310260100002565,350000008211605,dev-basic,ACTIVE,24657345593,1788134400,310-260,roaming
310410100000853,351111119598548,dev-pro,ACTIVE,142632593475,1788134400,310-410,roaming
310260100002566,350000001783568,dev-basic,ACTIVE,5415620984,1789344000,310-260,roaming
310410100000854,351111115513913,dev-pro,ACTIVE,110366848673,1789084800,310-410,roaming|tethering|volte
310260100002567,350000005213174,dev-basic,SUSPENDED,7811839490,1788480000,310-260,roaming|volte
310410100000855,351111118192327,mvno-prepaid,ACTIVE,743761838,1790208000,310-410,roaming|test
262010100000251,353333334128566,dev-pro,ACTIVE,139677635902,1789171200,262-01,roaming
310260100002568,350000007039601,dev-pro,ACTIVE,134151576698,1790208000,310-260,roaming|tethering|volte
310410100000856,351111115347890,dev-basic,ACTIVE,2410606324,1788220800,310-410,roaming|volte
